period_label,year_from,year_to,product_code,product_name,unit,quantity_from,value_from,quantity_to,value_to
2020-2021,2020,2021,2916,"Թթուներ ոչ պարբերական միակարբոն չհագեցած, թթուներ ցիկլային միակարբոն, պեր -օքսիդ, -օքսիթթու եւ դրանց ածանցյալներ",կգ,0.0,0.0,0.0,0.0
2020-2021,2020,2021,2917,Բազմակարբոնաթթուներ,կգ,89.5,64.4,202.6,96.0
2020-2021,2020,2021,2918,"Թթուներ կարբոնային, պարունակող լրացուցիչ թթվածնակիր ֆունկցիոնալ խմբեր",կգ,0.0,0.0,405.5,1.0
2020-2021,2020,2021,2919,"Ֆոսֆորաթթվի բարդ եթերներ եւ աղեր, ներառյալ լակտոֆոսֆատներ",կգ,0.7,1.4,0.0,0.0
2020-2021,2020,2021,2921,Միացություններ ամինային ֆունկցիոնալ խմբով,կգ,0.0,0.0,1.0,1.6
2020-2021,2020,2021,2922,"Ամինամիացություններ, ներառնող թթվածնակիր ֆունկցիոնալ խմբեր",կգ,2.0,7.2,14682.5,52.7
2020-2021,2020,2021,2923,Ամոնիումի աղեր եւ հիդրօքսիդներ; լեցիտիններ եւ ֆոսֆաամինալիպիդներ,կգ,0.1,0.0,0.0,0.0
2020-2021,2020,2021,2924,"Միացություններ` կարբօքսամիդային, ածխաթթվի ամիդային",կգ,1000.5,1.9,1.6,3.9
2020-2021,2020,2021,2925,"Միացություններ` կարբօքսամիդային, իմինային",կգ,109.0,12.0,6.0,13.0
2020-2021,2020,2021,2926,Միացություններ` նիտրիլային,կգ,0.5,3.2,0.0,0.0
2020-2021,2020,2021,2928,Ածանցյալներ հիդրազինի կամ հիդրոքսիլամինի անօրգանական,կգ,3.0,4.3,4.0,4.7
2020-2021,2020,2021,2929,Ազոտակիր միացություններ,կգ,0.2,1.1,0.0,0.0
2020-2021,2020,2021,2930,Ծծմբաօրգանական միացություններ,կգ,51.0,40.8,136.0,66.4
2020-2021,2020,2021,2931,Այլ միացություններ օրգանա-անօրգանական,կգ,2.3,31.7,3.5,42.0
2020-2021,2020,2021,2932,"Միացություններ հետերացիկլային, պարունակող միայն  թթվածնի հետերատոմ",կգ,1.0,3.3,0.0,0.0
2020-2021,2020,2021,2933,"Միացություններ հետերացիկլային, պարունակող միայն  ազոտի հետերատոմ",կգ,111.5,21.4,35.1,4.3
2020-2021,2020,2021,2934,Նուկլեինաթթուներ եւ դրանց աղեր; հետերացիկլիկ միացություններ այլ,կգ,30.6,12.6,5.0,2.2
2020-2021,2020,2021,2935,Սուլֆոնամիդներ,կգ,0.0,0.0,125.1,2.5
2020-2021,2020,2021,2936,Վիտամիններ եւ դրանց ածանցյալներ,կգ,4027.1,50.6,2.3,1.2
2020-2021,2020,2021,2937,"Հորմոններ, պրոստագլանդին, տրոմբոքսան եւ լեյկոտրիեն; դրանց ածանցյալներ",գ,0.0,0.0,0.2,0.0
2020-2021,2020,2021,2938,"Գլիկոզիդներ, դրանց աղեր, պարզ եւ բարդ եթերներ եւ այլ ածանցյալներ",կգ,0.2,0.0,0.0,0.0
2020-2021,2020,2021,2939,"Ալկալոիդներ բուսական ծագման, դրանց աղեր, պարզ եւ բարդ եթերներ եւ այլ ածանցյալներ",կգ,2000.2,1.6,1.3,0.0
2020-2021,2020,2021,2940,"Շաքարներ քիմիապես մաքուր; շաքարի պարզ, բարդ եթեր, ոչ 2937, 2938, 2939 դիրքերի միացություններ",կգ,0.0,0.0,0.0,0.0
2020-2021,2020,2021,2941,Հակաբիոտիկներ,կգ,0.1,0.0,0.0,0.0
2020-2021,2020,2021,2942,Օրգանական այլ միացություններ,կգ,0.0,0.0,0.0,0.0
2020-2021,2020,2021,3001,Գեղձ եւ այլ օրգան` օրգանաբուժման համար,կգ,25.9,0.3,77.4,0.6
2020-2021,2020,2021,3002,"Արյուն; հակաշիճուկ, պատվաստանյութ, աճեցրած մանրէներ",տոննա,22.4,6861.3,25.3,8795.3
2020-2021,2020,2021,3003,Դեղամիջոցներ` չկշռածրարած,տոննա,0.0,0.0,1.4,38.1
2020-2021,2020,2021,3004,Դեղամիջոցներ` կշռածրարած,տոննա,2343.1,10708.6,2190.0,10052.9
2020-2021,2020,2021,3005,"Բամբակ, թանզիֆ, վիրակապ եւ նման միջոցներ",տոննա,142.3,688.4,112.6,543.1
2020-2021,2020,2021,3006,"Դեղագործական ապրանքներ, նշված սույն խմբի ծանոթ. 4-ում",կգ,561.7,67.5,712.7,131.5
2020-2021,2020,2021,3102,"Պարարտանյութեր հանքային կամ քիմիական, ազոտական",կգ(N),0.0,0.0,1.1,0.0
2020-2021,2020,2021,3105,Պարարտանյութեր հանքային կամ քիմիական` 2 կամ 3 տարրից,տոննա,2.6,8.2,0.0,0.0
2020-2021,2020,2021,3203,Ներկանյութեր բուսական կամ կենդանական ծագման,տոննա,2.1,8.5,1.7,7.8
2020-2021,2020,2021,3204,Օրգանական ներկանյութ` սինթետիկ,տոննա,11.1,35.7,12.5,61.0
2020-2021,2020,2021,3206,"Ներկանյութեր այլ` տարբեր 3203, 3204 կամ 3205 դիրքերի ապրանքներից",տոննա,0.0,0.0,6.5,20.2
2020-2021,2020,2021,3207,"Պատրաստի գունանյութ, արծններ, ջնարակ, հեղուկ փայլեր",կգ,3435.0,155.3,660.4,43.2
2020-2021,2020,2021,3208,Ներկեր եւ լաքեր` լուծած անջուր միջավայրում,կգ,2506.0,4.9,480.3,1.0
2020-2021,2020,2021,3209,Ներկեր եւ լաքեր` լուծած ջրային միջավայրում,տոննա,20.5,18.9,24.7,18.4
2020-2021,2020,2021,3210,Ներկեր եւ լաքեր այլ (սոսնձաներկ),կգ,3.0,0.1,0.0,0.0
2020-2021,2020,2021,3212,"Գունանյութ` ներկի արտադրության; փայլաթիթեղ` դրոշմման, ներկանյութ` փաթեթավորած",տոննա,4.3,2.6,6.8,3.8
2020-2021,2020,2021,3213,Ներկեր գեղարվեստական,կգ,76.0,0.4,46.9,0.4
2020-2021,2020,2021,3214,"Ապակու եւ այգեգործական, շինարարական, ներկարարական մածիկ, ձյութացեմենտ",տոննա,3277.1,502.1,4297.1,639.6
2020-2021,2020,2021,3215,"Ներկ տպագրական, թանաք կամ տուշ գրելու կամ նկարելու եւ այլ",կգ,7.6,0.8,247.5,0.1
2020-2021,2020,2021,3301,Եթերայուղեր; ռետինանյութ; լուծամզած եթերայուղ,տոննա,2.7,56.1,2.0,57.7
2020-2021,2020,2021,3302,Խառնուրդներ հոտավետ նյութերի,տոննա,2.8,29.3,1.1,28.1
2020-2021,2020,2021,3303,Օծանելիք եւ հարդարաջուր,տոննա,10.8,150.6,11.3,326.6
2020-2021,2020,2021,3304,Գեղարարային միջոցներ,տոննա,118.7,903.3,107.9,1437.4
2020-2021,2020,2021,3305,Միջոցներ մազերի համար,տոննա,36.4,235.4,98.1,709.0
2020-2021,2020,2021,3306,Միջոցներ բերանի խոռոչի հիգիենայի եւ ատամների,տոննա,246.8,1279.6,265.7,1361.5
2020-2021,2020,2021,3307,"Միջոցներ` սափրվելու, լոգանքի, մազի հեռացման; հոտազերծիչ",տոննա,89.0,127.5,66.1,352.4
2020-2021,2020,2021,3401,Օճառ,տոննա,35.8,166.1,30.9,78.3
2020-2021,2020,2021,3402,Լվացող  եւ մաքրող միջոցներ,տոննա,275.4,261.2,318.4,294.1
2020-2021,2020,2021,3403,"Քսանյութեր եւ միջոցներ մանածագործ նյութի, կաշու, մորթու ճարպամշակման համար",տոննա,48.8,100.3,5.3,39.4
2020-2021,2020,2021,3404,Մոմեր արհեստական եւ պատրաստի մոմեր,կգ,1003.3,12.4,20.0,2.1
2020-2021,2020,2021,3405,"Քսուք կոշիկի, փայլեցուցիչ եւ մածուկ կահույքի, հատակի, տրանսպորտային միջոցի եւ այլնի",տոննա,30.7,1478.1,29.1,77.7
2020-2021,2020,2021,3406,"Մոմեր, բարակ պարաֆինային մոմեր եւ նման արտադրանք",տոննա,18.2,116.6,1.4,8.2
2020-2021,2020,2021,3407,Ծեփիչ մածուկ; ատամնաբուժուական բաղադրություն,տոննա,2.0,21.1,3.8,20.2
2020-2021,2020,2021,3503,"Ժելատին, ձկնասոսինձ; կենդանական ծագման սոսինձ այլ, ոչ 3501 դիրքի կազեիններ",կգ,0.0,0.0,44.5,0.4
2020-2021,2020,2021,3506,Պատրաստի սոսինձ եւ ալգեզիվ` բաժնեծրարած,տոննա,63.2,289.1,89.0,387.9
2020-2021,2020,2021,3507,Մակարդներ,կգ,1107.0,23.3,167.1,18.3
2020-2021,2020,2021,3601,Վառոդ,տոննա,0.0,0.0,1.0,18.6
2020-2021,2020,2021,3602,"Պայթուցիկ պատրաստի նյութեր, բացի վառոդը",տոննա,25.0,20.5,0.0,0.0
2020-2021,2020,2021,3603,"Քուղեր` բիքֆորդյան, ճայթեցնող; հրապատիճ; բռնկիչ; էլեկտրաճայթիչ",հազ.հատ,2.7,7.0,0.0,0.0
2020-2021,2020,2021,3604,"Հրավառելիք, հրթիռ` ազդանշանային, անձրեւային, ազդանշան` հակամառախուղային, հրատեխնիկական իրեր",հատ,403.0,2.6,0.0,0.0
2020-2021,2020,2021,3606,Ֆերոցերիներ եւ այլ հրակիր համաձուլվածքներ; ապրանքներ դյուրավառ նյութերից,կգ,650.0,1.5,174.0,0.6
2020-2021,2020,2021,3701,"Լուսանկարչական թիթեղ եւ հարթ ժապավեն, զգայունացրած, չլուսակայած",հատ,1.0,0.0,0.0,0.0
2020-2021,2020,2021,3701,"Լուսանկարչական թիթեղ եւ հարթ ժապավեն, զգայունացրած, չլուսակայած",քմ,12.4,1.7,156.7,1.6
2020-2021,2020,2021,3703,"Լուսանկարչական թուղթ, ստվարաթուղթ եւ մանածանյութ, զգայունացրած, չլուսակայած",կգ,1.0,0.0,48.0,0.0
2020-2021,2020,2021,3707,Ֆոտոքիմիկատ; արտադրանք լուսանկարչական նպատակի համար՝ փաթեթավորած մանրածախ առեւտրի համար,կգ,1.0,0.0,45.3,0.3
2020-2021,2020,2021,3802,"Ակտիվացրած ածուխ, բնական հանքանյութեր; ածուխ կենդանական",տոննա,451.6,48.1,461.8,37.3
2020-2021,2020,2021,3808,"Միջատասպան նյութ, ներաճը կանխող եւ բույսի աճը կարգավորող միջոց, ախտահանիչ",տոննա,229.4,1223.3,55.1,469.0
2020-2021,2020,2021,3809,"Հարդարման միջոց, ներկումն արագացնող եւ ներկանյութ սեւեռակող միջոց",կգ,495.0,0.6,630.0,0.8
2020-2021,2020,2021,3810,"Պատրաստուկ մետաղական մակերեսի խածատման, զոդման` հալանյութ",տոննա,0.0,0.0,5.4,10.8
2020-2021,2020,2021,3811,"Հակա- ճայթիչ, օքսիդիչ, խեժագոյացման արգելակիչ, հակաքայքայիչ նյութ` նավթանյութի հանդեպ",կգ,64.0,1.4,136.8,1.7
2020-2021,2020,2021,3812,"Արագարար կաուչուկի ռետինացման; կայունարար կաուչուկի, պլաստմասսայի",տոննա,30.0,73.0,38.0,90.4
2020-2021,2020,2021,3813,Կրակմարիչի լիցք; հրդեհի կրակմարման նռնակ,կգ,0.0,0.0,600.0,0.5
2020-2021,2020,2021,3814,Լուծիչներ; բաղադրություններ ներկերի եւ լաքերի հեռացման,կգ,538.7,2.2,342.4,1.7
2020-2021,2020,2021,3815,"Ռեակցիաների ակտիվարար, արագարար եւ կատալիզատոր",տոննա,2.2,8.5,1.1,42.6
2020-2021,2020,2021,3819,Հեղուկներ հիդրավլիկ արգելակման` բիտումային հանքանյութերից,կգ,1378.6,2.2,644.8,4.6
2020-2021,2020,2021,3820,Հակասառիչներ եւ հեղուկներ հակախամրիչ,կգ,100.0,0.1,286.0,0.5
2020-2021,2020,2021,3821,Մշակային միջավայրեր մանրէներ աճեցնելու համար,կգ,0.0,0.0,113.0,29.9
2020-2021,2020,2021,3822,Ազդանյութեր ախտորոշիչ կամ լաբորատոր տակդիրով,կգ,70369.7,808.9,542.4,65.3
2020-2021,2020,2021,3824,Կապակցանյութ ձուլակաղապարի եւ կաղապարարմատի արտադրության համար,տոննա,60.7,759.8,4374.6,12081.1
2020-2021,2020,2021,3901,"Պոլիմերներ էթիլենի, սկզբնական ձեւերով",տոննա,22.4,22.9,266.6,599.5
2020-2021,2020,2021,3902,"Պոլիմերներ պրոպիլենի կամ այլ օլեֆինների, սկզբնական ձեւերով",կգ,0.0,0.0,50.0,0.3
2020-2021,2020,2021,3903,"Պոլիմերներ ստիրոլի, սկզբնական ձեւերով",տոննա,89.0,100.6,147.2,267.3
2020-2021,2020,2021,3904,"Պոլիմերներ վինիլքլորիդի կամ այլ հալոգենացված օլեֆինների, սկզբնական ձեւերով",տոննա,0.0,0.0,41.0,47.9
2020-2021,2020,2021,3905,Պոլիմերներ վինիլացետատի; այլ վինիլային պոլիմերներ սկզբնական ձեւերով,տոննա,276.6,316.2,193.2,246.7
2020-2021,2020,2021,3906,"Պոլիմերներ ակրիլային, սկզբնական ձեւերով",կգ,1483.9,14.2,746.3,4.6
2020-2021,2020,2021,3907,"Պոլի- ացետալ, կարբոնատ, եթեր, խեժեր էպօքսիդային, ալկիդային, սկզբնական ձեւերով",տոննա,1472.1,934.6,1061.0,996.8
2020-2021,2020,2021,3909,"Ամինախեժ,ֆենոլախեժ, պոլիուրեթաններ, սկզբնական ձեւերով",կգ,6.0,0.0,0.0,0.0
2020-2021,2020,2021,3910,Սիլիկոններ սկզբնական ձեւերով,կգ,8.1,0.3,0.0,0.0
2020-2021,2020,2021,3911,"Խեժեր նավթային, կումարոն-ինդենային, պոլի- տերպեն, սուլֆիդ, սուլֆոն, սկզբնական ձեւերով",կգ,5.0,0.0,0.0,0.0
2020-2021,2020,2021,3912,"Ցելյուլոզա, սկզբնական ձեւերով",կգ,644.0,3.9,0.0,0.0
2020-2021,2020,2021,3913,"Պոլիմերներ բնական եւ պոլիմերներ բնական ձեւափոխված, սկզբնական ձեւերով",կգ,30.0,0.6,0.0,0.0
2020-2021,2020,2021,3914,"Խեժեր իոնափոխանակված, սկզբնական ձեւերով",կգ,0.0,0.0,0.2,0.0
2020-2021,2020,2021,3915,"Թափոններ, կտորտանքներ եւ մնացուկներ, պլաստմասսայից",կգ,2.0,0.0,21727.5,8.2
2020-2021,2020,2021,3916,"Միաթել, ձողիկ, կաղապարաձող եւ տրամատ պլաստմասսայից",տոննա,795.4,1364.4,709.6,1559.9
2020-2021,2020,2021,3917,"Խողովակ, փողակ, ճկախողովակ, կցամասեր պլաստմասսայից",տոննա,542.5,1237.6,228.0,647.7
2020-2021,2020,2021,3918,"Պլաստմասսայից ծածկույթներ` հատակի, պատերի կամ առաստաղների համար",քմ,19.0,0.2,1037.0,3.5
2020-2021,2020,2021,3919,"Սալիկ, թերթ, թաղանթ, նրբաթիթեղ, ժապավեն, շերտեր, պլաստմասսայից",տոննա,22.9,125.5,4.1,41.9
2020-2021,2020,2021,3920,"Սալիկ, թերթ կամ ժապավեն այլ, պլաստմասսայից, ոչ ծակոտկեն",տոննա,452.9,839.8,694.7,1251.6
2020-2021,2020,2021,3921,"Սալիկ, թերթ կամ ժապավեն պլաստմասսայից, այլ",տոննա,20.0,110.3,28.5,182.9
2020-2021,2020,2021,3922,"Լոգարան, ցնցուղ եւ նման սան-տեխնիկական իրեր, պլաստմասսայից",տոննա,40.2,401.4,34.5,281.3
2020-2021,2020,2021,3923,"Իրեր ապրանքների փաթեթավորման եւ տեղափոխման, խցանման պլաստմասսայից",տոննա,2190.8,3112.7,1685.1,3033.7
2020-2021,2020,2021,3924,"Պլաստմասսե ճաշի եւ խոհանոցային սպասք, արդուզարդի պարագաներ",տոննա,32.9,213.2,26.7,199.6
2020-2021,2020,2021,3925,Շինարարական դետալներ պլաստմասսայից,տոննա,1578.1,2449.5,1948.8,3586.6
2020-2021,2020,2021,3926,Պլաստմասսե այլ իրեր եւ իրեր 3901-3914 դիրքերի այլ նյութերից,տոննա,198.6,1105.2,467.8,1407.6
2020-2021,2020,2021,4001,"Բնական կաուչուկ, բալատա, գուտապերչ, գվայուլա, չիկլ",տոննա,0.0,0.0,96.4,209.3
2020-2021,2020,2021,4004,"Թափոն, կտորտանք եւ մնացուկ ռետինից (ոչ կոշտ)",կգ,5.0,0.0,0.0,0.0
2020-2021,2020,2021,4005,Չվուլկանացված ռետինային խառնուրդ,կգ,4.0,0.0,0.0,0.0
2020-2021,2020,2021,4007,Վուլկանացված ռետինե թել եւ կորդ,տոննա,2.8,12.5,2.9,10.0
2020-2021,2020,2021,4008,"Սալիկ, թերթ կամ ժապավեն վուլկանացված ռետինից, ոչ կոշտ",կգ,75.0,0.0,3940.1,13.5
2020-2021,2020,2021,4009,"Խողովակ, ճկափող, ճկախողովակ վուլկանացված ռետինից, ոչ կոշտ",տոննա,7.0,271.7,17.9,361.5
2020-2021,2020,2021,4010,"Փոխակրիչ ժապավեններ եւ շարժափոկեր կամ բելթինգ, վուլկանացված ռետինից",տոննա,5.1,201.4,3.0,216.5
2020-2021,2020,2021,4011,"Օդաճնշական ռետինե անվադողեր, նոր",հատ,43.0,155.6,2299.0,140.3
2020-2021,2020,2021,4013,Ռետինե օդախցիկ,հատ,18.0,0.0,800.0,0.5
2020-2021,2020,2021,4014,"Իրեր հիգիենիկ կամ դեղագործական վուլկանացված ռետինից, ոչ կոշտ",տոննա,8.5,496.5,27.8,1536.7
2020-2021,2020,2021,4015,"Հագուստներ եւ դրա պարագաներ վուլկանացված ռետինից, ոչ կոշտ",կգ,9.0,0.0,0.0,0.0
2020-2021,2020,2021,4015,"Հագուստներ եւ դրա պարագաներ վուլկանացված ռետինից, ոչ կոշտ",հազ.զույգ,200.3,26.4,568.8,74.5
2020-2021,2020,2021,4016,"Այլ իրեր վուլկանացված ռետինից, բացի կոշտ ռետինից",տոննա,105.2,1761.5,98.0,2178.1
2020-2021,2020,2021,4017,"Կոշտ ռետին, ներառյալ թափոն; իրեր կոշտ ռետինից",կգ,0.0,0.0,27.9,0.2
2020-2021,2020,2021,4101,Անմշակ մորթիներ խոշոր եղջրավոր անասունների,հազ.հատ,50.9,259.6,33.8,147.6
2020-2021,2020,2021,4102,Անմշակ մորթի ոչխարի եւ մորթիկ գառան,հազ.հատ,3.3,0.8,0.0,0.0
2020-2021,2020,2021,4104,"Դաբաղած կաշի, կաշեթաղանթ խոշոր եղջրավոր անասունների",հազ.հատ,23.4,132.2,9.7,84.9
2020-2021,2020,2021,4105,"Դաբաղած կաշի, կաշեթաղանթ ոչխարի մորթուց կամ գառան մորթիկից",հազ.հատ,2.0,6.0,1.8,6.1
