period_label,year_from,year_to,product_code,product_name,unit,quantity_from,value_from,quantity_to,value_to
I կիսամյակ 2021-2022,2021,2022,5509,"Մանվածք սինթետիկ մանրաթելերից, չկշռածրարած",տոննա,93.5,372.7,812.2,2093.4
I կիսամյակ 2021-2022,2021,2022,5510,"Մանվածք արհեստական մանրաթելերից, չկշռածրարած",տոննա,26.2,102.4,30.8,129.5
I կիսամյակ 2021-2022,2021,2022,5511,Մանվածք քիմիական մանրաթելերից` կշռածրարած,տոննա,6.6,19.4,6.7,17.8
I կիսամյակ 2021-2022,2021,2022,5512,"Գործվածք սինթետիկ մանրաթելից, >= 85 զանգ.% մանրաթելի պարունակությամբ",հազ.քմ,249.6,1549.7,104.1,347.2
I կիսամյակ 2021-2022,2021,2022,5513,"Գործվածք սինթետիկ մանրաթելից, < 85 զանգ.% մանրաթելի պարունակությամբ` խառնած բամբակի մանրաթել, <=170 գ/քմ մակերեսային խտությամբ",հազ.քմ,806.9,757.0,432.0,332.6
I կիսամյակ 2021-2022,2021,2022,5514,"Գործվածք սինթետիկ մանրաթելից, < 85 զանգ.% մանրաթելի պարունակությամբ` խառնած բամբակի մանրաթել, >170 գ/քմ մակերեսային խտությամբ",հազ.քմ,1228.4,3560.0,1471.2,4598.4
I կիսամյակ 2021-2022,2021,2022,5515,Գործվածք սինթետիկ մանրաթելերից այլ,հազ.քմ,237.4,314.8,395.2,707.1
I կիսամյակ 2021-2022,2021,2022,5516,Գործվածք արհեստական մանրաթելերից այլ,հազ.քմ,680.4,298.5,410.0,515.2
I կիսամյակ 2021-2022,2021,2022,5601,"Բամբակ մանածագործ նյութերից եւ իրեր դրանից; մանածագործ մանրաթել, փոշի եւ հանգուցիկներ",տոննա,131.5,1269.7,476.6,2045.9
I կիսամյակ 2021-2022,2021,2022,5602,Թաղիք եւ նրբաթաղիք,տոննա,159.6,202.8,174.5,224.9
I կիսամյակ 2021-2022,2021,2022,5603,Չգործած նյութեր,տոննա,382.8,1382.9,1277.0,2962.6
I կիսամյակ 2021-2022,2021,2022,5604,Ռետինե թել եւ լար; մանածագործ թելեր պատվածքով,տոննա,75.1,331.9,97.8,503.6
I կիսամյակ 2021-2022,2021,2022,5605,Թել մետաղազօծ,կգ,135.5,0.9,93.3,4.5
I կիսամյակ 2021-2022,2021,2022,5606,Թել տրեզային եւ հարթ; մանվածք թավաթելի; ձեւավոր հանգուցավոր մանվածք,տոննա,1.3,7.7,14.3,104.8
I կիսամյակ 2021-2022,2021,2022,5607,"Թոկեր, պարաններ, ճոպաններ եւ կառաններ",տոննա,99.9,218.4,182.8,585.3
I կիսամյակ 2021-2022,2021,2022,5608,Ցանցիկներ եւ ցանցեր; պատրաստի ձկնորսական ցանցեր,տոննա,40.5,239.4,96.8,695.7
I կիսամյակ 2021-2022,2021,2022,5609,"Իրեր թելերից կամ մանվածքից, թոկերից, պարաններից, ճոպաններից կամ կառաններից",տոննա,5.0,57.8,6.8,67.5
I կիսամյակ 2021-2022,2021,2022,5701,Հանգուցավոր գորգեր եւ այլ մանածագործ հատակի ծածկույթներ,քմ,25.6,0.3,4.7,0.2
I կիսամյակ 2021-2022,2021,2022,5702,Գործած գորգեր եւ այլ մանածագործ հատակի ծածկույթներ` ձեռագործ,հազ.քմ,19.3,157.6,121.5,767.3
I կիսամյակ 2021-2022,2021,2022,5703,Գորգեր եւ այլ մանածագործ հատակի ծածկույթներ դիպակային,հազ.քմ,145.2,682.8,253.8,1534.4
I կիսամյակ 2021-2022,2021,2022,5704,"Գորգեր եւ այլ մանածագործ հատակի ծածկույթներ թաղիքից, ոչ դիպակային կամ չֆլոկիրացված",հազ.քմ,3.4,8.2,4.0,25.4
I կիսամյակ 2021-2022,2021,2022,5705,Գորգեր եւ այլ մանածագործ հատակի ծածկույթներ այլ,հազ.քմ,30.0,213.1,67.7,403.9
I կիսամյակ 2021-2022,2021,2022,5801,Գործվածք մազախավից եւ թավաթելից` ոչ 5802 կամ 5806 դիրքերի,հազ.քմ,53.7,161.4,65.2,135.3
I կիսամյակ 2021-2022,2021,2022,5802,Գործվածք խավավոր սրբիչային; դիպակային մանածագործ նյութեր` ոչ 5703 դիրքում նշած,հազ.քմ,88.1,165.7,60.2,157.5
I կիսամյակ 2021-2022,2021,2022,5804,"Շղարշ եւ այլ ցանցահյուս պաստառներ; ժանյակներ, ոչ 6002-6006 դիրքերի",տոննա,46.0,350.7,79.9,508.3
I կիսամյակ 2021-2022,2021,2022,5805,Ձեռագործ գոբելեններ եւ գոբելեններ գործած ասեղով,կգ,3.9,0.8,446.0,1.9
I կիսամյակ 2021-2022,2021,2022,5806,Նեղ գործվածք` ոչ 5807 դիրքում նշված,տոննա,81.5,1518.9,223.4,2071.9
I կիսամյակ 2021-2022,2021,2022,5807,"Պիտակ, խորհրդանշան եւ նման իրեր մանածագործ նյութերից",տոննա,7.8,712.8,19.2,769.2
I կիսամյակ 2021-2022,2021,2022,5808,Հյուսած ժապավենաթել; հարդարման նյութեր չասեղնագործած; ծոպքեր,տոննա,11.4,161.4,18.2,194.1
I կիսամյակ 2021-2022,2021,2022,5809,Գործվածք մետաղյա եւ մետաղազօծ թելերով,կգ,34.5,2.5,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,5810,"Ասեղնագործեր կտորով, ժապավեններով կամ առանձին նախշազարդերի տեսքով",կգ,861.1,62.9,418.3,58.6
I կիսամյակ 2021-2022,2021,2022,5811,Մգդակած մանածագործ նյութեր,հազ.քմ,341.9,822.1,319.1,1013.1
I կիսամյակ 2021-2022,2021,2022,5901,Մանածագործ նյութեր` խեժապատ կամ օսլայած,հազ.քմ,20.2,45.4,22.2,65.5
I կիսամյակ 2021-2022,2021,2022,5902,"Նյութեր` կորդային, ավտոդողերի համար",հազ.քմ,0.0,0.0,8.3,25.0
I կիսամյակ 2021-2022,2021,2022,5903,"Մանածագործ նյութեր ներծծված, ծածկույթով կամ կրկնորդած պլաստմասսայով",հազ.քմ,1854.5,6292.5,2064.9,6935.2
I կիսամյակ 2021-2022,2021,2022,5904,Լինոլեում; հատակի ծածկույթներ մանածագործ հիմքի վրա,հազ.քմ,187.0,318.7,96.9,213.8
I կիսամյակ 2021-2022,2021,2022,5905,Պատի ծածկույթներ մանածագործ նյութերից,քմ,486.9,20.9,739.1,13.3
I կիսամյակ 2021-2022,2021,2022,5906,Մանածագործ նյութեր ռետինացված,տոննա,5.9,20.0,2.0,9.6
I կիսամյակ 2021-2022,2021,2022,5907,Մանածագործ նյութեր; նկարազարդ կտավ,հազ.քմ,60.2,526.6,187.9,594.7
I կիսամյակ 2021-2022,2021,2022,5908,Պատրույգներ մանածագործ; շիկացման ցանցեր,կգ,145.2,1.8,35.4,1.4
I կիսամյակ 2021-2022,2021,2022,5909,"Մանածագործ ճկափող, փողրակ",տոննա,30.2,81.9,16.8,99.5
I կիսամյակ 2021-2022,2021,2022,5910,"Փոխակրիչ ժապավեններ կամ շարժափոկեր կամ բելտինգ, մանածագործ նյութերից",կգ,859.8,52.0,16746.7,99.7
I կիսամյակ 2021-2022,2021,2022,5911,Մանածագործ նյութեր եւ իրեր տեխնիկական նպատակների համար,տոննա,19.9,251.7,19.0,428.9
I կիսամյակ 2021-2022,2021,2022,5911,Մանածագործ նյութեր եւ իրեր տեխնիկական նպատակների համար,քմ,300.0,4.8,3197.9,73.2
I կիսամյակ 2021-2022,2021,2022,6001,Նրբախավ պաստառ,տոննա,59.3,307.1,126.4,571.5
I կիսամյակ 2021-2022,2021,2022,6002,"Տրիկոտաժե պաստառ` <30սմ լայնությամբ, >= 5 զանգ.% էլաստիկ կամ ռետինե թելերի պարունակությամբ",տոննա,9.0,19.3,5.8,28.3
I կիսամյակ 2021-2022,2021,2022,6003,"Տրիկոտաժե պաստառ` <30սմ լայնությամբ, ոչ 6001 դիրքում նշած",տոննա,16.4,90.1,9.7,237.4
I կիսամյակ 2021-2022,2021,2022,6004,"Տրիկոտաժե պաստառ` >=30սմ լայնությամբ, >= 5 զանգ.% էլաստիկ կամ ռետինե թելերի պարունակությամբ, ոչ 6001, 6002 դիրքերում նշած",տոննա,47.2,383.4,125.9,1188.9
I կիսամյակ 2021-2022,2021,2022,6005,Պաստառներ հիմքագործքային,տոննա,623.9,1483.0,554.0,1233.3
I կիսամյակ 2021-2022,2021,2022,6006,Այլ տրիկոտաժե պաստառներ,տոննա,1168.9,5081.3,1282.3,7558.8
I կիսամյակ 2021-2022,2021,2022,6101,"Վերարկու, թիկնոց, անձրեւանոց, բաճկոններ եւ նման տրիկոտաժե հագուստ տղամարդու կամ տղայի, ոչ 6103 դիրքի",հազ.հատ,12.5,224.9,15.0,335.6
I կիսամյակ 2021-2022,2021,2022,6102,"Վերարկու, թիկնոց, անձրեւանոց, բաճկոններ եւ նման տրիկոտաժե հագուստ կնոջ կամ աղջկա, ոչ 6104 դիրքի",հազ.հատ,15.7,251.3,16.6,264.3
I կիսամյակ 2021-2022,2021,2022,6103,"Կոստյում, պիջակ, բլայզեր, տաբատ եւ նման տրիկոտաժե հագուստ տղամարդու կամ տղայի",հազ.հատ,174.4,1315.5,289.1,1958.2
I կիսամյակ 2021-2022,2021,2022,6104,"Կոստյում, ժակետ, բլայզեր, զգեստ, փեշ եւ նման տրիկոտաժե հագուստ կնոջ կամ աղջկա",հազ.հատ,483.9,3131.0,587.3,4064.5
I կիսամյակ 2021-2022,2021,2022,6105,Վերնաշապիկներ տրիկոտաժե տղամարդու կամ տղայի,հազ.հատ,183.1,1710.8,280.3,2250.2
I կիսամյակ 2021-2022,2021,2022,6106,"Բլուզկաներ, բլուզներ եւ բլուզոններ տրիկոտաժե կնոջ կամ աղջկա",հազ.հատ,121.4,523.6,223.1,821.1
I կիսամյակ 2021-2022,2021,2022,6107,"Փոխան, վարտիք, պիժամա, խալաթ եւ նման տրիկոտաժե արտադրանք տղամարդու կամ տղայի",հազ.հատ,577.6,630.0,549.1,659.1
I կիսամյակ 2021-2022,2021,2022,6108,"Կոմբինացիա, պանտալոն, գիշերաշապիկ, խալաթ եւ նման տրիկոտաժե արտադրանք կնոջ կամ աղջկա",հազ.հատ,1060.8,965.9,1541.3,1458.9
I կիսամյակ 2021-2022,2021,2022,6109,"Մայկա, ֆուֆայկա եւ նմանատիպ արտադրանք այլ` տրիկոտաժե",հազ.հատ,1179.9,4891.6,1963.6,6897.6
I կիսամյակ 2021-2022,2021,2022,6110,"Սվիտեր, պուլովեր, կարդիգան, ժիլետ եւ նման արտադրանք տրիկոտաժե",հազ.հատ,331.7,5055.5,462.6,5803.0
I կիսամյակ 2021-2022,2021,2022,6111,"Մանկական հագուստ եւ դրանց պարագաներ, տրիկոտաժե",հազ.զույգ,1.2,1.4,12.8,25.6
I կիսամյակ 2021-2022,2021,2022,6111,"Մանկական հագուստ եւ դրանց պարագաներ, տրիկոտաժե",տոննա,52.0,1207.1,90.2,1661.5
I կիսամյակ 2021-2022,2021,2022,6112,"Կոստյումներ մարզական, դահուկային եւ լողի, տրիկոտաժե",հազ.հատ,146.9,1091.4,249.2,1415.5
I կիսամյակ 2021-2022,2021,2022,6113,"Հագուստ 5903, 5906 կամ 5907 դիրքերի տրիկոտաժե պաստառից",տոննա,4.0,87.3,3.3,89.1
I կիսամյակ 2021-2022,2021,2022,6114,"Հագուստի առարկաներ այլ, տրիկոտաժե",տոննա,124.4,1121.3,49.8,869.5
I կիսամյակ 2021-2022,2021,2022,6115,"Զուգագուլպա եւ այլ գուլպա-կիսագուլպային արտադրանք եւ կոշիկ առանց տակերի, տրիկոտաժե",հազ.զույգ,3418.0,1795.2,5905.6,2636.2
I կիսամյակ 2021-2022,2021,2022,6115,"Զուգագուլպա եւ այլ գուլպա-կիսագուլպային արտադրանք եւ կոշիկ առանց տակերի, տրիկոտաժե",հազ.հատ,828.6,798.6,922.4,819.7
I կիսամյակ 2021-2022,2021,2022,6116,"Ձեռնոց, թաթման եւ միտենկա, տրիկոտաժե",հազ.զույգ,955.6,241.9,1765.9,463.6
I կիսամյակ 2021-2022,2021,2022,6117,Հագուստի պատրաստի այլ պարագաներ եւ մասեր տրիկոտաժե,հազ.հատ,15.4,21.9,21.2,39.2
I կիսամյակ 2021-2022,2021,2022,6117,Հագուստի պատրաստի այլ պարագաներ եւ մասեր տրիկոտաժե,տոննա,165.6,449.6,78.7,396.1
I կիսամյակ 2021-2022,2021,2022,6201,"Վերարկու, թիկնոց, անձրեւանոց, բաճկոն եւ նման հագուստ տղամարդու կամ տղայի, բացի 6203 դիրքի",հազ.հատ,93.0,2563.0,135.6,2924.4
I կիսամյակ 2021-2022,2021,2022,6202,"Վերարկու, թիկնոց, անձրեւանոց, բաճկոն եւ նման հագուստ կնոջ կամ աղջկա, բացի 6204 դիրքի",հազ.հատ,86.3,2489.0,106.7,3308.9
I կիսամյակ 2021-2022,2021,2022,6203,"Կոստյում, պիջակ, բլայզեր, տաբատ եւ նման հագուստ տղամարդու կամ տղայի",հազ.հատ,601.4,6453.5,872.1,7715.8
I կիսամյակ 2021-2022,2021,2022,6204,"Կոստյում, ժակետ, բլայզեր, զգեստ, փեշ եւ նման հագուստ կնոջ կամ աղջկա",հազ.հատ,855.7,9939.0,1184.8,13480.1
I կիսամյակ 2021-2022,2021,2022,6205,Վերնաշապիկներ տղամարդու կամ տղայի,հազ.հատ,163.0,1443.7,309.3,2095.8
I կիսամյակ 2021-2022,2021,2022,6206,"Բլուզկաներ, բլուզներ եւ բլուզոններ կնոջ կամ աղջկա",հազ.հատ,307.2,2102.6,502.3,2930.4
I կիսամյակ 2021-2022,2021,2022,6207,"Մայկա եւ մարմնահագի ֆուֆայկա, վարտիք, խալաթ եւ նման արտադրանք տղամարդու կամ տղայի",կգ,667.4,10.9,1723.5,9.8
I կիսամյակ 2021-2022,2021,2022,6207,"Մայկա եւ մարմնահագի ֆուֆայկա, վարտիք, խալաթ եւ նման արտադրանք տղամարդու կամ տղայի",հազ.հատ,9.3,19.1,18.9,40.2
I կիսամյակ 2021-2022,2021,2022,6208,"Մայկա եւ մարմնահագի ֆուֆայկա, պանտալոն, պենյուար, խալաթ եւ նման արտադրանք կնոջ կամ աղջկա",հազ.հատ,103.4,230.3,114.1,288.7
I կիսամյակ 2021-2022,2021,2022,6208,"Մայկա եւ մարմնահագի ֆուֆայկա, պանտալոն, պենյուար, խալաթ եւ նման արտադրանք կնոջ կամ աղջկա",տոննա,2.2,65.9,4.8,104.1
I կիսամյակ 2021-2022,2021,2022,6209,Մանկական հագուստ եւ դրանց պարագաներ,տոննա,19.8,373.2,64.5,744.1
I կիսամյակ 2021-2022,2021,2022,6210,Հագուստի առարկաներ,հատ,859.0,17.7,9380.0,282.7
I կիսամյակ 2021-2022,2021,2022,6210,Հագուստի առարկաներ,տոննա,46.2,1186.2,73.2,1373.7
I կիսամյակ 2021-2022,2021,2022,6211,"Կոստյումներ մարզական, դահուկային եւ լողի; հագուստի պարագաներ այլ",հազ.հատ,16.4,200.7,72.6,334.4
I կիսամյակ 2021-2022,2021,2022,6211,"Կոստյումներ մարզական, դահուկային եւ լողի; հագուստի պարագաներ այլ",տոննա,45.0,808.4,30.5,759.9
I կիսամյակ 2021-2022,2021,2022,6212,"Կրծկալ, գոտի, սեղմիրան, տաբատակալ եւ նման արտադրանք եւ դրանց մասեր",կգ,934.8,22.4,1239.8,29.5
I կիսամյակ 2021-2022,2021,2022,6212,"Կրծկալ, գոտի, սեղմիրան, տաբատակալ եւ նման արտադրանք եւ դրանց մասեր",հազ.հատ,506.7,910.9,713.9,1114.3
I կիսամյակ 2021-2022,2021,2022,6213,Թաշկինակներ,հազ.հատ,205.0,61.7,95.5,24.7
I կիսամյակ 2021-2022,2021,2022,6214,"Շալ, վզնոց, կաշնե, թիկնոց, քող եւ նման արտադրանք",հազ.հատ,41.4,169.7,77.4,178.3
I կիսամյակ 2021-2022,2021,2022,6215,"Փողկապ, թիթեռնիկ-փողկապ եւ վզի թաշկինակ",հազ.հատ,3.6,37.3,7.8,22.0
I կիսամյակ 2021-2022,2021,2022,6216,"Ձեռնոց, թաթման եւ միտենկա",տոննա,3.5,23.0,14.0,42.5
I կիսամյակ 2021-2022,2021,2022,6217,Հագուստի այլ պարագաներ եւ մասեր` ոչ 6212 դիրքի,տոննա,18.6,686.0,61.8,775.6
I կիսամյակ 2021-2022,2021,2022,6301,Վերմակներ եւ ճանապարհորդային պլեդներ,հազ.հատ,203.7,523.0,114.0,311.1
I կիսամյակ 2021-2022,2021,2022,6302,"Սպիտակեղեն անկողնու, ճաշի, զուգարանային եւ խոհանոցի",տոննա,392.1,1412.6,462.3,1883.2
I կիսամյակ 2021-2022,2021,2022,6303,Վարագույրներ; լամբրեկեններ կամ եզրազարդեր մահճակալների համար,հազ.քմ,90.1,92.2,69.8,109.7
I կիսամյակ 2021-2022,2021,2022,6304,"Զարդային այլ արտադրանք, բացի 9404 դիրքում նշածները",հազ.հատ,29.3,110.0,30.4,245.7
I կիսամյակ 2021-2022,2021,2022,6304,"Զարդային այլ արտադրանք, բացի 9404 դիրքում նշածները",տոննա,40.4,341.5,25.8,60.4
I կիսամյակ 2021-2022,2021,2022,6305,Պարկեր եւ ծրարներ փաթեթավորման,տոննա,1003.9,1353.7,816.5,2065.5
I կիսամյակ 2021-2022,2021,2022,6306,"Բրեզենտ, ծածկ, տենտ; վրան; առագաստ; հանդերձանք քեմփինգի համար",հատ,375.0,8.7,475.0,9.9
I կիսամյակ 2021-2022,2021,2022,6306,"Բրեզենտ, ծածկ, տենտ; վրան; առագաստ; հանդերձանք քեմփինգի համար",տոննա,91.2,228.9,129.6,493.0
I կիսամյակ 2021-2022,2021,2022,6307,"Այլ պատրաստի նյութեր, ներառյալ հագուստի ձեւվածքներ",տոննա,346.2,2268.4,703.2,2315.1
I կիսամյակ 2021-2022,2021,2022,6308,"Կոմպլեկտներ գորգ, սփռոց, անձեռոցիկ եւ նման մանածագործ իրեր պատրաստելու, փաթեթավորած",կգ,9.1,0.1,47.7,0.7
I կիսամյակ 2021-2022,2021,2022,6309,Հագուստ եւ այլ արտադրանք օգտագործված,տոննա,419.0,2144.7,298.6,1132.6
I կիսամյակ 2021-2022,2021,2022,6310,"Լաթեղեն` օգտագործած կամ նոր, օգտագործած թոկերի, ճոպանի եւ կառասանի կտորներ եւ արտադրանք դրանցից",տոննա,41.8,47.4,15.3,18.0
I կիսամյակ 2021-2022,2021,2022,6401,Անջրանցիկ կոշիկ կոշկատակով եւ կոշկերեսը ռետինից կամ պլաստմասսայից,հազ.զույգ,74.1,130.7,52.7,204.7
I կիսամյակ 2021-2022,2021,2022,6402,Այլ տեսակներ կոշիկի կոշկատակով եւ կոշկերեսը ռետինից կամ պլաստմասսայից,հազ.զույգ,2212.2,11132.8,2807.0,15312.7
I կիսամյակ 2021-2022,2021,2022,6403,"Կոշիկ կոշկատակը ռետինից, պլաստմասսայիցից, բնական կամ արհեստական կաշվից, երեսը բնական կաշվից",հազ.զույգ,181.0,3826.7,242.3,5774.2
I կիսամյակ 2021-2022,2021,2022,6404,"Կոշիկ կոշկատակը ռետինից, պլաստմասսայից, բնական կամ արհեստական կաշվից, երեսը մանածագործ նյութերից",հազ.զույգ,1665.0,8788.3,1340.4,9257.1
I կիսամյակ 2021-2022,2021,2022,6405,Կոշիկ այլ,հազ.զույգ,139.6,239.5,103.2,291.3
I կիսամյակ 2021-2022,2021,2022,6406,"Մասեր կոշիկի, դնովի միջադիր եւ նման իրեր; գետրի, գամաշ եւ դրանց մասեր",հազ.զույգ,12.6,4.8,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,6406,"Մասեր կոշիկի, դնովի միջադիր եւ նման իրեր; գետրի, գամաշ եւ դրանց մասեր",տոննա,237.3,887.0,250.9,1483.5
I կիսամյակ 2021-2022,2021,2022,6502,Լայնեզր գլխարկի կիսաֆաբրիկատ,հազ.հատ,0.0,0.0,12.8,5.5
I կիսամյակ 2021-2022,2021,2022,6504,Լայնեզր գլխարկ եւ այլ գլխարկ հյուսած կամ պատրաստած տարբեր նյութերից շերտերի միացմամբ,հազ.հատ,80.5,59.1,71.5,72.7
I կիսամյակ 2021-2022,2021,2022,6505,"Լայնեզր գլխարկ եւ այլ գլխարկ, տրիկոտաժե, նրբաթաղիքից կամ այլ մանածագործ նյութից; մազի ցանց",հազ.հատ,184.0,256.3,169.2,429.7
I կիսամյակ 2021-2022,2021,2022,6505,"Լայնեզր գլխարկ եւ այլ գլխարկ, տրիկոտաժե, նրբաթաղիքից կամ այլ մանածագործ նյութից; մազի ցանց",տոննա,24.9,352.8,32.0,436.9
I կիսամյակ 2021-2022,2021,2022,6506,Այլ գլխարկներ,հազ.հատ,721.2,156.7,719.6,404.7
I կիսամյակ 2021-2022,2021,2022,6506,Այլ գլխարկներ,տոննա,1.3,15.6,2.8,35.7
I կիսամյակ 2021-2022,2021,2022,6507,"Ժապավեններ, աստառներ, ծածկեր, հիմքեր, հենքեր, հովարներ եւ կապեր գլխարկների համար",տոննա,1.4,6.8,1.4,21.4
I կիսամյակ 2021-2022,2021,2022,6601,Հովանոցներ եւ արեւապաշտպան հովանոցներ,հազ.հատ,38.2,368.0,96.0,318.6
I կիսամյակ 2021-2022,2021,2022,6602,"Ձեռնափայտ, խարազան, մտրակ ձիավարման համար եւ համանման իրեր",հազ.հատ,6.8,27.8,26.6,135.6
I կիսամյակ 2021-2022,2021,2022,6603,"Մասեր, զարդարանքներ եւ պարագաներ 6601 կամ 6602 դիրքերում նշածների համար",տոննա,6.5,19.2,2.5,7.7
I կիսամյակ 2021-2022,2021,2022,6701,"Մորթիկներ եւ այլ մասեր թռչունների`փետուրով կամ բմբուլով, փետուր եւ իրեր դրանցից",կգ,49.6,0.8,1515.7,50.1
I կիսամյակ 2021-2022,2021,2022,6702,"Ծաղիկ, տերեւ, պտուղ արհեստական եւ արտադրանք դրանցից",տոննա,65.2,162.5,55.5,261.5
I կիսամյակ 2021-2022,2021,2022,6703,Մարդու մազ; բուրդ կամ այլ մազ կենդանու կամ այլ մանածագործ նյութեր` կեղծամի համար,կգ,18.0,9.0,17.5,8.8
I կիսամյակ 2021-2022,2021,2022,6704,"Կեղծամ, դնովի մորուք, հոնք եւ թարթիչ եւ նման իրեր",կգ,354.8,26.3,1534.9,75.4
I կիսամյակ 2021-2022,2021,2022,6801,"Սալաքար, եզրաքար եւ սալիկ բնական քարից սալարկման համար (բացի թերթաքար)",տոննա,0.0,0.0,20.0,2.0
I կիսամյակ 2021-2022,2021,2022,6802,"Հուշարձանի եւ շինարարության համար մշակած քար (ոչ թերթաքար) եւ արտադրանք դրանից; հատիկ, եւ փոշի` (ներառ. թերթաքար) բնական քարից",տոննա,4840.5,2194.8,8438.1,3983.1
I կիսամյակ 2021-2022,2021,2022,6803,Թերթաքար բնական` մշակված,կգ,1251.0,6.9,791.7,5.2
I կիսամյակ 2021-2022,2021,2022,6804,"Ջրաղացքար, սրելու քար, հղկող սկավառակ եւ նման արտադրանք",տոննա,310.4,982.0,1741.4,1150.6
I կիսամյակ 2021-2022,2021,2022,6805,"Բնական կամ արհեստական հղկող փոշի կամ հատիկ գործվածքե, թղթե, ստվարաթղթե կամ այլ հիմքի վրա",տոննա,75.0,273.4,91.8,634.9
I կիսամյակ 2021-2022,2021,2022,6806,"Խարամաբամբակ, հանքաբամբակ; վերմիկուլիտ",տոննա,987.3,1056.9,1219.1,1523.9
I կիսամյակ 2021-2022,2021,2022,6807,Արտադրանք ասֆալտից կամ նման նյութերից,հազ.քմ,865.4,2798.2,802.4,988.7
I կիսամյակ 2021-2022,2021,2022,6807,Արտադրանք ասֆալտից կամ նման նյութերից,տոննա,322.1,127.9,174.8,147.2
I կիսամյակ 2021-2022,2021,2022,6808,"Պանել, սալիկ, բլոկ` բուսական մանրաթելից, տաշեղից, թեփից եւ փայտի այլ թափոնից` ագլոմերացված ցեմենտով կամ այլ հանքային կապակցանյութերով",տոննա,48.9,16.1,24.4,19.5
I կիսամյակ 2021-2022,2021,2022,6809,Ատադրանք գիպսից կամ խառնուրդներից գիպսե հիմքով,հազ.քմ,2521.1,2761.2,2261.0,3020.9
I կիսամյակ 2021-2022,2021,2022,6809,Ատադրանք գիպսից կամ խառնուրդներից գիպսե հիմքով,տոննա,3.8,11.4,18.2,9.1
I կիսամյակ 2021-2022,2021,2022,6810,"Արտադրանք ցեմենտից, բետոնից կամ արհեստական քարից",տոննա,1967.8,610.5,4757.5,1021.5
I կիսամյակ 2021-2022,2021,2022,6811,"Արտադրանք ասբոցեմենտից, ցեմենտից թաղանթանյութի մանրաթելերի հետ եւ նման նյութերից",տոննա,12.9,4.7,20.9,19.0
I կիսամյակ 2021-2022,2021,2022,6812,Ասբեստային մշակված մանրաթել եւ արտադրանք դրանից,տոննա,44.9,59.8,64.6,68.9
I կիսամյակ 2021-2022,2021,2022,6813,Շփական նյութեր եւ արտադրանք դրանցից,տոննա,25.0,106.0,42.1,154.7
I կիսամյակ 2021-2022,2021,2022,6814,Փայլար մշակված եւ արտադրանք դրանից,կգ,214.9,8.2,578.4,10.9
I կիսամյակ 2021-2022,2021,2022,6815,Արտադրանք քարից եւ այլ հանքանյութից,տոննա,26.7,301.8,32.8,206.5
I կիսամյակ 2021-2022,2021,2022,6901,"Աղյուս, բլոկներ եւ խեցեգործ այլ արտադրանք կավահողից",կգ,585.0,0.3,1.9,0.0
I կիսամյակ 2021-2022,2021,2022,6902,Հրակայուն աղյուս եւ խեցեգործ շինարարական նյութեր,տոննա,1019.7,741.9,1130.4,1827.6
I կիսամյակ 2021-2022,2021,2022,6903,Այլ հրակայուն խեցեգործ արտադրանք,տոննա,53.2,232.0,106.3,588.3
I կիսամյակ 2021-2022,2021,2022,6904,Աղյուս շինարարական եւ նման արտադրանք` խեցեգործ,մլն հատ,74.7,17.2,1.5,17.5
I կիսամյակ 2021-2022,2021,2022,6905,"Կղմինդր, դեֆլեկտոր, ճարտարապետական զարդ եւ այլ շինարարական դետալ` խեցեգործ",կգ,0.0,0.0,7.4,1.2
I կիսամյակ 2021-2022,2021,2022,6905,"Կղմինդր, դեֆլեկտոր, ճարտարապետական զարդ եւ այլ շինարարական դետալ` խեցեգործ",հազ.հատ,0.0,0.0,1.2,4.5
I կիսամյակ 2021-2022,2021,2022,6906,Խողովակներ խեցեգործ եւ դրանց մասեր,կգ,0.0,0.0,28.0,0.8
I կիսամյակ 2021-2022,2021,2022,6907,Սալիկներ երեսպատման խեցեգործ` չջնարակած,հազ.քմ,2181.3,9611.0,2246.2,12775.7
I կիսամյակ 2021-2022,2021,2022,6909,"Ամանեղեն խեցեգործ` տեխնիկական, գյուղատնտեսական նպատակների համար",տոննա,25.4,165.6,65.7,311.1
I կիսամյակ 2021-2022,2021,2022,6910,"Լվացարան, լողարան եւ նման սան-տեխնիկական արտադրանք` խեցեգործ",հազ.հատ,115.7,1953.8,70.7,2746.8
I կիսամյակ 2021-2022,2021,2022,6911,"Ամանեղեն ճաշի, խոհանոցի եւ այլ տնտեսական արտադրանք` ճենապակուց",տոննա,51.8,558.7,48.1,641.8
I կիսամյակ 2021-2022,2021,2022,6912,"Ամանեղեն ճաշի, խոհանոցի եւ այլ տնտեսական արտադրանք` ոչ ճենապակե",տոննա,1202.7,2256.1,1343.2,2265.8
I կիսամյակ 2021-2022,2021,2022,6913,Արձանիկ եւ այլ զարդարանք խեցեգործ,տոննա,12.8,85.5,21.1,123.0
I կիսամյակ 2021-2022,2021,2022,6914,Այլ խեցեգործ արտադրանք,տոննա,3.2,26.2,1.9,32.0
I կիսամյակ 2021-2022,2021,2022,7001,Ջարդոն ապակու; ապակի բլոկներով,տոննա,996.0,199.2,1465.0,232.8
